symbolList,totalPnl,max_drawdown,over_drawdown,over_drawdown_count
"['BCHUSDT.BINANCE', 'BANDUSDT.BINANCE', 'SNXUSDT.BINANCE']",2202.95%,-688114.07,{'2023-03-10': -688114.07},1
