symbolList,totalPnl,max_drawdown,over_drawdown,over_drawdown_count
"['ALGO-USDT-SWAP.OKX', 'DYDX-USDT-SWAP.OKX', 'ENS-USDT-SWAP.OKX', 'EOS-USDT-SWAP.OKX', 'SUSHI-USDT-SWAP.OKX']",1249.89%,-108079.61,"{'2022-01-22': -21159.35, '2022-06-13': -27382.62, '2022-07-05': -17795.6}",3
