symbolList,totalPnl,max_drawdown,over_drawdown,over_drawdown_count
"['ALGO-USDT-SWAP.OKX', 'DYDX-USDT-SWAP.OKX', 'ENS-USDT-SWAP.OKX', 'EOS-USDT-SWAP.OKX', 'SUSHI-USDT-SWAP.OKX']",1536.42%,-145435.38,"{'2021-05-25': -64687.15, '2021-09-16': -145435.38, '2021-12-28': -11983.16}",3
