datetime,symbol,direction,offset,size,volume,price,pnl,totalPnl
2022-07-23 08:00:00,BTCUSDT.BYBIT,空,平仓,1,2.156,22043.0,-3000.613000000008,8381.653999999984
2022-07-29 08:00:00,BTCUSDT.BYBIT,多,开仓,1,0.456,24277.0,,
2022-08-11 08:00:00,BTCUSDT.BYBIT,多,开仓,1,0.456,24934.5,,
2022-08-19 08:00:00,BTCUSDT.BYBIT,空,平仓,1,0.912,22521.0,-1901.2920000000001,6480.361999999984
2022-08-20 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.583,20754.5,,
2022-08-26 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.583,20240.0,,
2022-08-28 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.583,19726.0,,
2022-09-06 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.583,19211.5,,
2022-09-09 08:00:00,BTCUSDT.BYBIT,多,平仓,1,2.332,20569.0,-1366.552,5113.809999999984
2022-09-12 08:00:00,BTCUSDT.BYBIT,多,开仓,1,0.723,21880.0,,
2022-09-12 08:00:00,BTCUSDT.BYBIT,多,开仓,1,0.723,22295.0,,
2022-09-13 08:00:00,BTCUSDT.BYBIT,空,平仓,1,1.446,20634.5,-2101.038,3012.771999999984
2022-09-19 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.604,18451.0,,
2022-09-27 08:00:00,BTCUSDT.BYBIT,多,平仓,1,0.604,20176.5,-1042.202,1970.569999999984
2022-10-13 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.934,18453.0,,
2022-10-13 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.934,18131.5,,
2022-10-14 08:00:00,BTCUSDT.BYBIT,多,平仓,1,1.868,19416.5,-2100.099,-129.52900000001614
2022-10-26 08:00:00,BTCUSDT.BYBIT,多,开仓,1,1.055,20435.0,,
2022-10-26 08:00:00,BTCUSDT.BYBIT,多,开仓,1,1.055,20719.5,,
2022-10-26 08:00:00,BTCUSDT.BYBIT,多,开仓,1,1.055,21004.0,,
2022-11-04 08:00:00,BTCUSDT.BYBIT,多,开仓,1,1.055,21288.0,,
2022-11-08 08:00:00,BTCUSDT.BYBIT,空,平仓,1,4.22,20150.5,-3000.9474999999998,-3130.476500000016
2022-11-09 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.681,16800.0,,
2022-11-09 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.681,16359.5,,
2022-11-09 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.681,15919.0,,
2022-11-09 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.681,15478.5,,
2022-11-10 08:00:00,BTCUSDT.BYBIT,多,平仓,1,2.724,17240.5,-2999.8050000000003,-6130.281500000016
2022-11-21 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.514,15460.5,,
2022-11-30 08:00:00,BTCUSDT.BYBIT,多,平仓,1,0.514,16810.0,-693.643,-6823.924500000016
2022-12-05 08:00:00,BTCUSDT.BYBIT,多,开仓,1,1.187,17390.0,,
2022-12-13 08:00:00,BTCUSDT.BYBIT,多,开仓,1,1.187,17643.0,,
2022-12-13 08:00:00,BTCUSDT.BYBIT,多,开仓,1,1.187,17895.5,,
2022-12-14 08:00:00,BTCUSDT.BYBIT,多,开仓,1,1.187,18148.0,,
2022-12-16 08:00:00,BTCUSDT.BYBIT,空,平仓,1,4.748,17137.0,-3001.3295000000176,-9825.254000000034
2023-01-08 08:00:00,BTCUSDT.BYBIT,多,开仓,1,2.819,17054.0,,
2023-01-08 08:00:00,BTCUSDT.BYBIT,多,开仓,1,2.819,17160.5,,
2023-01-09 08:00:00,BTCUSDT.BYBIT,多,开仓,1,2.819,17267.0,,
2023-01-09 08:00:00,BTCUSDT.BYBIT,多,开仓,1,2.819,17373.5,,
2023-02-09 08:00:00,BTCUSDT.BYBIT,空,平仓,1,11.276,22480.5,59387.872999999956,49562.61899999992
2023-02-10 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.779,21698.0,,
2023-02-15 08:00:00,BTCUSDT.BYBIT,多,平仓,1,0.779,23238.0,-1199.6599999999971,48362.95899999992
2023-02-16 08:00:00,BTCUSDT.BYBIT,多,开仓,1,0.761,24429.0,,
2023-02-16 08:00:00,BTCUSDT.BYBIT,多,开仓,1,0.761,24823.0,,
2023-02-16 08:00:00,BTCUSDT.BYBIT,多,开仓,1,0.761,25217.5,,
2023-02-17 08:00:00,BTCUSDT.BYBIT,空,平仓,1,2.283,23515.5,-2985.4030000000025,45377.55599999992
2023-03-08 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.762,21905.0,,
2023-03-09 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.762,21511.5,,
2023-03-09 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.762,21117.5,,
2023-03-09 08:00:00,BTCUSDT.BYBIT,空,开仓,1,0.762,20724.0,,
2023-03-13 08:00:00,BTCUSDT.BYBIT,多,平仓,1,3.048,22298.5,-2999.232,42378.32399999992
2023-03-14 08:00:00,BTCUSDT.BYBIT,多,开仓,1,0.592,24603.0,,
2023-03-14 08:00:00,BTCUSDT.BYBIT,多,开仓,1,0.592,25109.5,,
2023-03-14 08:00:00,BTCUSDT.BYBIT,多,开仓,1,0.592,25616.5,,
2023-03-14 08:00:00,BTCUSDT.BYBIT,多,开仓,1,0.592,26123.5,,
2023-03-15 08:00:00,BTCUSDT.BYBIT,空,平仓,1,2.368,24096.5,-2999.368,39378.95599999992
2023-03-17 08:00:00,BTCUSDT.BYBIT,多,开仓,1,0.508,26500.0,,
2023-03-17 08:00:00,BTCUSDT.BYBIT,多,开仓,1,0.508,27091.0,,
2023-03-17 08:00:00,BTCUSDT.BYBIT,多,开仓,1,0.508,27682.0,,
2023-03-19 08:00:00,BTCUSDT.BYBIT,多,开仓,1,0.508,28273.0,,
2022-02-10 08:00:00,ETHUSDT.BYBIT,多,开仓,1,3.15,3264.8,,
2022-02-11 08:00:00,ETHUSDT.BYBIT,空,平仓,1,3.15,2883.3500000000004,-1201.5674999999994,38177.38849999992
2022-02-21 08:00:00,ETHUSDT.BYBIT,空,开仓,1,3.08,2571.0,,
2022-02-24 08:00:00,ETHUSDT.BYBIT,空,开仓,1,3.08,2473.7000000000003,,
2022-02-24 08:00:00,ETHUSDT.BYBIT,空,开仓,1,3.08,2376.4,,
2022-02-25 08:00:00,ETHUSDT.BYBIT,多,平仓,1,9.24,2765.6000000000004,-2697.156000000001,35480.23249999992
2022-03-22 08:00:00,ETHUSDT.BYBIT,多,开仓,1,4.0600000000000005,3044.8,,
2022-03-24 08:00:00,ETHUSDT.BYBIT,多,开仓,1,4.0600000000000005,3118.7000000000003,,
2022-03-25 08:00:00,ETHUSDT.BYBIT,多,开仓,1,4.0600000000000005,3192.55,,
2022-03-27 08:00:00,ETHUSDT.BYBIT,多,开仓,1,4.0600000000000005,3266.4500000000003,,
2022-04-07 08:00:00,ETHUSDT.BYBIT,空,平仓,1,16.240000000000002,3157.0,22.32999999999262,35502.56249999991
2022-04-18 08:00:00,ETHUSDT.BYBIT,空,开仓,1,4.08,2938.4,,
2022-04-25 08:00:00,ETHUSDT.BYBIT,空,开仓,1,4.08,2864.8500000000004,,
2022-04-26 08:00:00,ETHUSDT.BYBIT,空,开仓,1,4.08,2791.3500000000004,,
2022-04-30 08:00:00,ETHUSDT.BYBIT,空,开仓,1,4.08,2717.8,,
2022-06-26 08:00:00,ETHUSDT.BYBIT,多,平仓,1,16.32,1258.25,25619.952000000012,61122.514499999925
2022-07-15 08:00:00,ETHUSDT.BYBIT,多,开仓,1,6.87,1280.6000000000001,,
2022-07-16 08:00:00,ETHUSDT.BYBIT,多,开仓,1,6.87,1324.3000000000002,,
2022-07-16 08:00:00,ETHUSDT.BYBIT,多,开仓,1,6.87,1368.0,,
2022-07-16 08:00:00,ETHUSDT.BYBIT,多,开仓,1,6.87,1411.7,,
2022-08-19 08:00:00,ETHUSDT.BYBIT,空,平仓,1,27.48,1651.8500000000001,8400.636000000008,69523.15049999993
2022-08-20 08:00:00,ETHUSDT.BYBIT,空,开仓,1,4.96,1556.65,,
2022-08-26 08:00:00,ETHUSDT.BYBIT,空,开仓,1,4.96,1496.15,,
2022-08-28 08:00:00,ETHUSDT.BYBIT,空,开仓,1,4.96,1435.65,,
2022-09-06 08:00:00,ETHUSDT.BYBIT,多,平仓,1,14.879999999999999,1647.95,-2258.783999999999,67264.36649999993
2022-09-09 08:00:00,ETHUSDT.BYBIT,多,开仓,1,5.74,1721.65,,
2022-09-10 08:00:00,ETHUSDT.BYBIT,多,开仓,1,5.74,1773.9,,
2022-09-13 08:00:00,ETHUSDT.BYBIT,空,平仓,1,11.48,1565.0,-2098.257000000001,65166.10949999993
2022-09-16 08:00:00,ETHUSDT.BYBIT,空,开仓,1,5.6000000000000005,1420.65,,
2022-09-18 08:00:00,ETHUSDT.BYBIT,空,开仓,1,5.6000000000000005,1367.0500000000002,,
2022-09-19 08:00:00,ETHUSDT.BYBIT,空,开仓,1,5.6000000000000005,1313.45,,
2022-09-21 08:00:00,ETHUSDT.BYBIT,空,开仓,1,5.6000000000000005,1259.8500000000001,,
2022-10-23 08:00:00,ETHUSDT.BYBIT,多,平仓,1,22.400000000000002,1342.45,-49.27999999999593,65116.829499999934
2022-10-25 08:00:00,ETHUSDT.BYBIT,多,开仓,1,11.96,1383.15,,
2022-10-25 08:00:00,ETHUSDT.BYBIT,多,开仓,1,11.96,1408.25,,
2022-10-25 08:00:00,ETHUSDT.BYBIT,多,开仓,1,11.96,1433.3500000000001,,
2022-10-25 08:00:00,ETHUSDT.BYBIT,多,开仓,1,11.96,1458.4,,
2022-11-08 08:00:00,ETHUSDT.BYBIT,空,平仓,1,47.84,1500.0500000000002,3791.9180000000133,68908.74749999995
2022-11-09 08:00:00,ETHUSDT.BYBIT,空,开仓,1,5.24,1201.25,,
2022-11-09 08:00:00,ETHUSDT.BYBIT,空,开仓,1,5.24,1144.05,,
2022-11-09 08:00:00,ETHUSDT.BYBIT,空,开仓,1,5.24,1086.8500000000001,,
2022-11-10 08:00:00,ETHUSDT.BYBIT,多,平仓,1,15.72,1315.7,-2698.3380000000016,66210.40949999995
2022-12-13 08:00:00,ETHUSDT.BYBIT,多,开仓,1,11.38,1314.0500000000002,,
2022-12-13 08:00:00,ETHUSDT.BYBIT,多,开仓,1,11.38,1340.4,,
2022-12-16 08:00:00,ETHUSDT.BYBIT,空,平仓,1,22.76,1234.95,-2100.1790000000024,64110.23049999995
2022-12-19 08:00:00,ETHUSDT.BYBIT,空,开仓,1,11.39,1155.25,,
2023-01-04 08:00:00,ETHUSDT.BYBIT,多,平仓,1,11.39,1233.45,-890.6980000000005,63219.53249999994
2023-01-06 08:00:00,ETHUSDT.BYBIT,多,开仓,1,21.67,1272.6000000000001,,
2023-01-08 08:00:00,ETHUSDT.BYBIT,多,开仓,1,21.67,1286.45,,
2023-01-09 08:00:00,ETHUSDT.BYBIT,多,开仓,1,21.67,1300.3000000000002,,
2023-01-09 08:00:00,ETHUSDT.BYBIT,多,开仓,1,21.67,1314.15,,
2023-02-09 08:00:00,ETHUSDT.BYBIT,空,平仓,1,86.68,1530.6000000000001,20562.663000000015,83782.19549999996
2023-02-10 08:00:00,ETHUSDT.BYBIT,空,开仓,1,7.92,1511.8500000000001,,
2023-02-13 08:00:00,ETHUSDT.BYBIT,空,开仓,1,7.92,1473.95,,
2023-02-15 08:00:00,ETHUSDT.BYBIT,多,平仓,1,15.84,1625.5,-2100.3839999999987,81681.81149999995
2023-02-16 08:00:00,ETHUSDT.BYBIT,多,开仓,1,7.8100000000000005,1724.5,,
2023-02-25 08:00:00,ETHUSDT.BYBIT,空,平仓,1,7.8100000000000005,1570.8500000000001,-1200.006499999999,80481.80499999995
2023-03-08 08:00:00,ETHUSDT.BYBIT,空,开仓,1,9.64,1522.8000000000002,,
2023-03-09 08:00:00,ETHUSDT.BYBIT,空,开仓,1,9.64,1491.65,,
2023-03-09 08:00:00,ETHUSDT.BYBIT,空,开仓,1,9.64,1460.5,,
2023-03-09 08:00:00,ETHUSDT.BYBIT,空,开仓,1,9.64,1429.4,,
2023-03-12 08:00:00,ETHUSDT.BYBIT,多,平仓,1,38.56,1553.95,-3002.3779999999983,77479.42699999995
2023-03-14 08:00:00,ETHUSDT.BYBIT,多,开仓,1,7.92,1698.5500000000002,,
2023-03-14 08:00:00,ETHUSDT.BYBIT,多,开仓,1,7.92,1736.45,,
2023-03-14 08:00:00,ETHUSDT.BYBIT,多,开仓,1,7.92,1774.3500000000001,,
2023-03-15 08:00:00,ETHUSDT.BYBIT,空,平仓,1,23.759999999999998,1622.75,-2701.512000000006,74777.91499999995
2023-03-17 08:00:00,ETHUSDT.BYBIT,多,开仓,1,7.25,1779.5,,
2023-03-18 08:00:00,ETHUSDT.BYBIT,多,开仓,1,7.25,1820.9,,
2023-04-04 08:00:00,ETHUSDT.BYBIT,多,开仓,1,7.25,1862.25,,
2023-04-05 08:00:00,ETHUSDT.BYBIT,多,开仓,1,7.25,1903.6000000000001,,
