datetime,symbol,direction,offset,size,volume,price,pnl,totalPnl
2019-08-14 09:21:00,RB,空,平仓,10,30.0,88.0,600.0,58200.0
2019-08-14 10:13:00,RB,多,开仓,10,30,84.0,,
2019-08-14 10:41:00,RB,空,平仓,10,30.0,84.0,,
2019-08-14 13:31:00,RB,多,开仓,10,30,79.0,,
2019-08-14 13:39:00,RB,空,平仓,10,30.0,81.0,600.0,58800.0
2019-08-14 14:42:00,RB,多,开仓,10,30,78.0,,
2019-08-14 14:55:00,RB,空,平仓,10,30.0,79.0,300.0,59100.0
2019-08-14 21:45:00,RB,空,开仓,10,30,89.0,,
2019-08-14 21:49:00,RB,多,平仓,10,30.0,87.0,600.0,59700.0
2019-08-15 09:03:00,RB,多,开仓,10,30,85.0,,
2019-08-15 09:21:00,RB,空,平仓,10,30.0,83.0,-600.0,59100.0
2019-08-15 11:11:00,RB,空,开仓,10,30,97.0,,
2019-08-15 11:21:00,RB,多,平仓,10,30.0,95.0,600.0,59700.0
2019-08-15 13:51:00,RB,多,开仓,10,30,94.0,,
2019-08-15 14:10:00,RB,空,平仓,10,30.0,89.0,-1500.0,58200.0
2019-08-15 14:40:00,RB,空,开仓,10,30,95.0,,
2019-08-15 14:53:00,RB,多,平仓,10,30.0,97.0,-600.0,57600.0
2019-08-15 22:04:00,RB,多,开仓,10,30,91.0,,
2019-08-15 22:19:00,RB,空,平仓,10,30.0,93.0,600.0,58200.0
2019-08-16 09:08:00,RB,空,开仓,10,30,97.0,,
2019-08-16 09:26:00,RB,多,平仓,10,30.0,100.0,-900.0,57300.0
2019-08-16 21:15:00,RB,多,开仓,10,30,101.0,,
2019-08-16 21:28:00,RB,空,平仓,10,30.0,102.0,300.0,57600.0
2019-08-19 09:02:00,RB,空,开仓,10,30,112.0,,
2019-08-19 09:19:00,RB,多,平仓,10,30.0,117.0,-1500.0,56100.0
2019-08-19 09:23:00,RB,多,开仓,10,30,114.0,,
2019-08-19 09:32:00,RB,空,平仓,10,30.0,116.0,600.0,56700.0
2019-08-19 13:50:00,RB,多,开仓,10,30,112.0,,
2019-08-19 13:54:00,RB,空,平仓,10,30.0,116.0,1200.0,57900.0
2019-08-19 15:00:00,RB,空,开仓,10,30,118.0,,
2019-08-19 21:23:00,RB,多,平仓,10,30.0,124.0,-1800.0,56100.0
2019-08-20 09:31:00,RB,多,开仓,10,30,116.0,,
2019-08-20 09:41:00,RB,空,平仓,10,30.0,117.0,300.0,56400.0
2019-08-20 13:51:00,RB,多,开仓,10,30,108.0,,
2019-08-20 13:52:00,RB,空,平仓,10,30.0,112.0,1200.0,57600.0
2019-08-20 13:53:00,RB,多,开仓,10,30,108.0,,
2019-08-20 13:57:00,RB,空,平仓,10,30.0,111.0,900.0,58500.0
2019-08-20 14:05:00,RB,空,开仓,10,30,118.0,,
2019-08-20 14:15:00,RB,多,平仓,10,30.0,115.0,900.0,59400.0
2019-08-20 14:19:00,RB,多,开仓,10,30,112.0,,
2019-08-20 14:21:00,RB,空,平仓,10,30.0,116.0,1200.0,60600.0
2019-08-20 14:27:00,RB,空,开仓,10,30,120.0,,
2019-08-20 14:33:00,RB,多,平仓,10,30.0,116.0,1200.0,61800.0
2019-08-20 15:00:00,RB,多,开仓,10,30,111.0,,
2019-08-20 21:17:00,RB,空,平仓,10,30.0,107.0,-1200.0,60600.0
2019-08-21 09:07:00,RB,空,开仓,10,30,110.0,,
2019-08-21 09:09:00,RB,多,平仓,10,30.0,106.0,1200.0,61800.0
2019-08-21 09:11:00,RB,空,开仓,10,30,111.0,,
2019-08-21 09:16:00,RB,多,平仓,10,30.0,108.0,900.0,62700.0
2019-08-21 11:05:00,RB,空,开仓,10,30,114.0,,
2019-08-21 11:19:00,RB,多,平仓,10,30.0,113.0,300.0,63000.0
2019-08-21 13:44:00,RB,空,开仓,10,30,119.0,,
2019-08-21 13:56:00,RB,多,平仓,10,30.0,118.0,300.0,63300.0
2019-08-21 14:14:00,RB,空,开仓,10,30,127.0,,
2019-08-21 14:18:00,RB,多,平仓,10,30.0,123.0,1200.0,64500.0
2019-08-21 14:46:00,RB,多,开仓,10,30,119.0,,
2019-08-21 14:56:00,RB,空,平仓,10,30.0,121.0,600.0,65100.0
2019-08-21 21:06:00,RB,空,开仓,10,30,128.0,,
2019-08-21 21:12:00,RB,多,平仓,10,30.0,124.0,1200.0,66300.0
2019-08-21 21:35:00,RB,空,开仓,10,30,130.0,,
2019-08-21 21:41:00,RB,多,平仓,10,30.0,127.0,900.0,67200.0
2019-08-21 22:52:00,RB,空,开仓,10,30,135.0,,
2019-08-21 22:53:00,RB,多,平仓,10,30.0,131.0,1200.0,68400.0
2019-08-22 09:13:00,RB,空,开仓,10,30,138.0,,
2019-08-22 09:22:00,RB,多,平仓,10,30.0,135.0,900.0,69300.0
2019-08-22 09:50:00,RB,空,开仓,10,30,140.0,,
2019-08-22 09:57:00,RB,多,平仓,10,30.0,137.0,900.0,70200.0
2019-08-22 10:36:00,RB,多,开仓,10,30,131.0,,
2019-08-22 10:48:00,RB,空,平仓,10,30.0,130.0,-300.0,69900.0
2019-08-22 10:59:00,RB,空,开仓,10,30,134.0,,
2019-08-22 11:01:00,RB,多,平仓,10,30.0,129.0,1500.0,71400.0
2019-08-22 13:34:00,RB,多,开仓,10,30,121.0,,
2019-08-22 13:51:00,RB,空,平仓,10,30.0,118.0,-900.0,70500.0
2019-08-22 13:53:00,RB,空,开仓,10,30,123.0,,
2019-08-22 14:41:00,RB,多,平仓,10,30.0,137.0,-4200.0,66300.0
2019-08-23 09:09:00,RB,多,开仓,10,30,136.0,,
2019-08-23 09:18:00,RB,空,平仓,10,30.0,138.0,600.0,66900.0
2019-08-23 09:23:00,RB,空,开仓,10,30,143.0,,
2019-08-23 09:44:00,RB,多,平仓,10,30.0,146.0,-900.0,66000.0
2019-08-23 10:38:00,RB,多,开仓,10,30,142.0,,
2019-08-23 10:42:00,RB,空,平仓,10,30.0,146.0,1200.0,67200.0
2019-08-23 10:49:00,RB,多,开仓,10,30,139.0,,
2019-08-23 11:04:00,RB,空,平仓,10,30.0,140.0,300.0,67500.0
2019-08-23 14:38:00,RB,多,开仓,10,30,142.0,,
2019-08-23 14:54:00,RB,空,平仓,10,30.0,140.0,-600.0,66900.0
2019-08-23 22:08:00,RB,多,开仓,10,30,142.0,,
2019-08-23 22:26:00,RB,空,平仓,10,30.0,141.0,-300.0,66600.0
2019-08-26 09:01:00,RB,多,开仓,10,30,137.0,,
2019-08-26 09:17:00,RB,空,平仓,10,30.0,133.0,-1200.0,65400.0
2019-08-26 14:02:00,RB,空,开仓,10,30,130.0,,
2019-08-26 14:05:00,RB,多,平仓,10,30.0,126.0,1200.0,66600.0
2019-08-26 14:56:00,RB,多,开仓,10,30,122.0,,
2019-08-26 14:58:00,RB,空,平仓,10,30.0,127.0,1500.0,68100.0
2019-08-26 21:01:00,RB,多,开仓,10,30,122.0,,
2019-08-26 21:11:00,RB,空,平仓,10,30.0,124.0,600.0,68700.0
2019-08-26 22:14:00,RB,多,开仓,10,30,118.0,,
2019-08-26 22:19:00,RB,空,平仓,10,30.0,121.0,900.0,69600.0
2019-08-26 22:21:00,RB,多,开仓,10,30,116.0,,
2019-08-26 22:30:00,RB,空,平仓,10,30.0,118.0,600.0,70200.0
2019-08-27 14:29:00,RB,多,开仓,10,30,109.0,,
2019-08-27 14:38:00,RB,空,平仓,10,30.0,110.0,300.0,70500.0
2019-08-27 21:21:00,RB,空,开仓,10,30,111.0,,
2019-08-27 21:29:00,RB,多,平仓,10,30.0,109.0,600.0,71100.0
2019-08-27 22:12:00,RB,空,开仓,10,30,114.0,,
2019-08-27 22:22:00,RB,多,平仓,10,30.0,114.0,,
2019-08-27 22:34:00,RB,多,开仓,10,30,111.0,,
2019-08-27 22:45:00,RB,空,平仓,10,30.0,113.0,600.0,71700.0
2019-08-27 22:58:00,RB,空,开仓,10,30,118.0,,
2019-08-28 09:02:00,RB,多,平仓,10,30.0,115.0,900.0,72600.0
2019-08-28 09:09:00,RB,多,开仓,10,30,111.0,,
2019-08-28 09:23:00,RB,空,平仓,10,30.0,112.0,300.0,72900.0
2019-08-28 09:29:00,RB,空,开仓,10,30,116.0,,
2019-08-28 09:45:00,RB,多,平仓,10,30.0,115.0,300.0,73200.0
2019-08-28 14:42:00,RB,空,开仓,10,30,122.0,,
2019-08-28 14:51:00,RB,多,平仓,10,30.0,120.0,600.0,73800.0
2019-08-28 21:23:00,RB,空,开仓,10,30,127.0,,
2019-08-28 21:32:00,RB,多,平仓,10,30.0,124.0,900.0,74700.0
2019-08-29 09:20:00,RB,多,开仓,10,30,121.0,,
2019-08-29 09:27:00,RB,空,平仓,10,30.0,123.0,600.0,75300.0
2019-08-29 13:31:00,RB,多,开仓,10,30,120.0,,
2019-08-29 13:44:00,RB,空,平仓,10,30.0,120.0,,
2019-08-29 14:32:00,RB,空,开仓,10,30,123.0,,
2019-08-29 14:38:00,RB,多,平仓,10,30.0,120.0,900.0,76200.0
2019-08-29 14:43:00,RB,多,开仓,10,30,116.0,,
2019-08-29 14:58:00,RB,空,平仓,10,30.0,115.0,-300.0,75900.0
2019-08-29 21:03:00,RB,空,开仓,10,30,120.0,,
2019-08-29 21:10:00,RB,多,平仓,10,30.0,116.0,1200.0,77100.0
2019-08-29 21:13:00,RB,空,开仓,10,30,123.0,,
2019-08-29 21:26:00,RB,多,平仓,10,30.0,123.0,,
2019-08-29 21:32:00,RB,多,开仓,10,30,121.0,,
2019-08-29 21:35:00,RB,空,平仓,10,30.0,125.0,1200.0,78300.0
2019-08-30 09:03:00,RB,空,开仓,10,30,126.0,,
2019-08-30 09:14:00,RB,多,平仓,10,30.0,125.0,300.0,78600.0
2019-08-30 11:21:00,RB,空,开仓,10,30,130.0,,
2019-08-30 11:30:00,RB,多,平仓,10,30.0,128.0,600.0,79200.0
2019-09-02 10:55:00,RB,空,开仓,10,30,144.0,,
2019-09-02 10:59:00,RB,多,平仓,10,30.0,141.0,900.0,80100.0
2019-09-02 13:34:00,RB,空,开仓,10,30,145.0,,
2019-09-02 13:43:00,RB,多,平仓,10,30.0,142.0,900.0,81000.0
2019-09-02 14:48:00,RB,空,开仓,10,30,146.0,,
2019-09-02 14:54:00,RB,多,平仓,10,30.0,144.0,600.0,81600.0
2019-09-02 14:57:00,RB,多,开仓,10,30,140.0,,
2019-09-02 21:02:00,RB,空,平仓,10,30.0,144.0,1200.0,82800.0
2019-09-03 14:08:00,RB,空,开仓,10,30,149.0,,
2019-09-03 14:11:00,RB,多,平仓,10,30.0,145.0,1200.0,84000.0
2019-09-04 09:05:00,RB,空,开仓,10,30,164.0,,
2019-09-04 09:25:00,RB,多,平仓,10,30.0,164.0,,
2019-09-04 21:17:00,RB,空,开仓,10,30,172.0,,
2019-09-04 21:22:00,RB,多,平仓,10,30.0,168.0,1200.0,85200.0
2019-09-04 21:52:00,RB,空,开仓,10,30,173.0,,
2019-09-04 22:10:00,RB,多,平仓,10,30.0,174.0,-300.0,84900.0
2019-09-04 22:51:00,RB,多,开仓,10,30,174.0,,
2019-09-04 22:57:00,RB,空,平仓,10,30.0,177.0,900.0,85800.0
2019-09-05 09:01:00,RB,空,开仓,10,30,181.0,,
2019-09-05 09:19:00,RB,多,平仓,10,30.0,183.0,-600.0,85200.0
2019-09-05 09:37:00,RB,多,开仓,10,30,176.0,,
2019-09-05 09:52:00,RB,空,平仓,10,30.0,175.0,-300.0,84900.0
2019-09-05 13:40:00,RB,空,开仓,10,30,178.0,,
2019-09-05 13:56:00,RB,多,平仓,10,30.0,178.0,,
2019-09-06 21:09:00,RB,空,开仓,10,30,175.0,,
2019-09-06 21:48:00,RB,多,平仓,10,30.0,186.0,-3300.0,81600.0
2019-09-06 21:53:00,RB,多,开仓,10,30,182.0,,
2019-09-06 22:01:00,RB,空,平仓,10,30.0,185.0,900.0,82500.0
2019-09-06 22:07:00,RB,空,开仓,10,30,188.0,,
2019-09-06 22:20:00,RB,多,平仓,10,30.0,186.0,600.0,83100.0
2019-09-06 22:37:00,RB,多,开仓,10,30,183.0,,
2019-09-06 22:44:00,RB,空,平仓,10,30.0,184.0,300.0,83400.0
2019-09-09 09:01:00,RB,空,开仓,10,30,193.0,,
2019-09-09 09:09:00,RB,多,平仓,10,30.0,188.0,1500.0,84900.0
2019-09-09 13:58:00,RB,空,开仓,10,30,189.0,,
2019-09-09 14:13:00,RB,多,平仓,10,30.0,190.0,-300.0,84600.0
2019-09-09 14:57:00,RB,空,开仓,10,30,197.0,,
2019-09-09 21:04:00,RB,多,平仓,10,30.0,195.0,600.0,85200.0
2019-09-09 21:21:00,RB,多,开仓,10,30,192.0,,
2019-09-09 21:31:00,RB,空,平仓,10,30.0,194.0,600.0,85800.0
2019-09-10 11:21:00,RB,空,开仓,10,30,199.0,,
2019-09-10 13:36:00,RB,多,平仓,10,30.0,199.0,,
2019-09-11 13:55:00,RB,空,开仓,10,30,204.0,,
2019-09-11 14:05:00,RB,多,平仓,10,30.0,203.0,300.0,86100.0
2019-09-11 14:10:00,RB,多,开仓,10,30,199.0,,
2019-09-11 14:36:00,RB,空,平仓,10,30.0,196.0,-900.0,85200.0
2019-09-11 14:54:00,RB,空,开仓,10,30,201.0,,
2019-09-11 21:01:00,RB,多,平仓,10,30.0,200.0,300.0,85500.0
2019-09-12 13:33:00,RB,空,开仓,10,30,213.0,,
2019-09-12 13:54:00,RB,多,平仓,10,30.0,217.0,-1200.0,84300.0
2019-09-16 09:01:00,RB,空,开仓,10,30,218.0,,
2019-09-16 09:06:00,RB,多,平仓,10,30.0,214.0,1200.0,85500.0
2019-09-16 09:09:00,RB,多,开仓,10,30,208.0,,
2019-09-16 09:14:00,RB,空,平仓,10,30.0,212.0,1200.0,86700.0
2019-09-16 21:06:00,RB,多,开仓,10,30,199.0,,
2019-09-16 21:43:00,RB,空,平仓,10,30.0,188.0,-3300.0,83400.0
2019-09-17 09:38:00,RB,空,开仓,10,30,192.0,,
2019-09-17 09:56:00,RB,多,平仓,10,30.0,196.0,-1200.0,82200.0
2019-09-17 13:36:00,RB,空,开仓,10,30,195.0,,
2019-09-17 13:44:00,RB,多,平仓,10,30.0,193.0,600.0,82800.0
2019-09-17 21:05:00,RB,多,开仓,10,30,188.0,,
2019-09-17 21:19:00,RB,空,平仓,10,30.0,188.0,,
2019-09-18 14:57:00,RB,多,开仓,10,30,185.0,,
2019-09-18 21:10:00,RB,空,平仓,10,30.0,184.0,-300.0,82500.0
2019-09-18 22:30:00,RB,多,开仓,10,30,174.0,,
2019-09-18 22:33:00,RB,空,平仓,10,30.0,178.0,1200.0,83700.0
2019-09-19 13:33:00,RB,多,开仓,10,30,179.0,,
2019-09-19 13:52:00,RB,空,平仓,10,30.0,175.0,-1200.0,82500.0
2019-09-19 14:16:00,RB,多,开仓,10,30,169.0,,
2019-09-19 14:24:00,RB,空,平仓,10,30.0,172.0,900.0,83400.0
2019-09-19 14:50:00,RB,多,开仓,10,30,168.0,,
2019-09-19 21:07:00,RB,空,平仓,10,30.0,166.0,-600.0,82800.0
2019-09-19 21:14:00,RB,多,开仓,10,30,160.0,,
2019-09-19 21:20:00,RB,空,平仓,10,30.0,163.0,900.0,83700.0
2019-09-23 09:03:00,RB,空,开仓,10,30,169.0,,
2019-09-23 09:30:00,RB,多,平仓,10,30.0,179.0,-3000.0,80700.0
2019-09-23 09:40:00,RB,空,开仓,10,30,185.0,,
2019-09-23 09:55:00,RB,多,平仓,10,30.0,185.0,,
2019-09-23 13:31:00,RB,空,开仓,10,30,196.0,,
2019-09-23 13:55:00,RB,多,平仓,10,30.0,198.0,-600.0,80100.0
2019-09-23 21:02:00,RB,空,开仓,10,30,201.0,,
2019-09-23 21:24:00,RB,多,平仓,10,30.0,207.0,-1800.0,78300.0
2019-09-24 09:03:00,RB,多,开仓,10,30,203.0,,
2019-09-24 09:36:00,RB,空,平仓,10,30.0,188.0,-4500.0,73800.0
2019-09-24 13:40:00,RB,空,开仓,10,30,194.0,,
2019-09-24 13:47:00,RB,多,平仓,10,30.0,191.0,900.0,74700.0
2019-09-24 13:59:00,RB,多,开仓,10,30,187.0,,
2019-09-24 14:07:00,RB,空,平仓,10,30.0,189.0,600.0,75300.0
2019-09-24 14:26:00,RB,多,开仓,10,30,183.0,,
2019-09-24 14:28:00,RB,空,平仓,10,30.0,186.0,900.0,76200.0
2019-09-24 21:03:00,RB,空,开仓,10,30,188.0,,
2019-09-24 21:17:00,RB,多,平仓,10,30.0,187.0,300.0,76500.0
2019-09-25 09:12:00,RB,空,开仓,10,30,198.0,,
2019-09-25 09:16:00,RB,多,平仓,10,30.0,195.0,900.0,77400.0
2019-09-25 09:44:00,RB,多,开仓,10,30,190.0,,
2019-09-25 10:01:00,RB,空,平仓,10,30.0,189.0,-300.0,77100.0
2019-09-26 09:46:00,RB,多,开仓,10,30,186.0,,
2019-09-26 10:02:00,RB,空,平仓,10,30.0,186.0,,
2019-09-26 10:46:00,RB,空,开仓,10,30,189.0,,
2019-09-26 10:58:00,RB,多,平仓,10,30.0,187.0,600.0,77700.0
2019-09-26 13:42:00,RB,多,开仓,10,30,179.0,,
2019-09-26 13:44:00,RB,空,平仓,10,30.0,182.0,900.0,78600.0
2019-09-26 22:21:00,RB,空,开仓,10,30,186.0,,
2019-09-26 22:27:00,RB,多,平仓,10,30.0,183.0,900.0,79500.0
2019-09-30 09:01:00,RB,空,开仓,10,30,193.0,,
2019-09-30 09:17:00,RB,多,平仓,10,30.0,198.0,-1500.0,78000.0
2019-09-30 13:57:00,RB,多,开仓,10,30,190.0,,
2019-09-30 14:14:00,RB,空,平仓,10,30.0,189.0,-300.0,77700.0
2019-10-08 09:06:00,RB,多,开仓,10,30,183.0,,
2019-10-08 09:28:00,RB,空,平仓,10,30.0,181.0,-600.0,77100.0
2019-10-08 10:47:00,RB,空,开仓,10,30,185.0,,
2019-10-08 11:10:00,RB,多,平仓,10,30.0,186.0,-300.0,76800.0
2019-10-08 11:26:00,RB,多,开仓,10,30,180.0,,
2019-10-08 13:39:00,RB,空,平仓,10,30.0,180.0,,
2019-10-08 21:01:00,RB,多,开仓,10,30,173.0,,
2019-10-08 21:02:00,RB,空,平仓,10,30.0,177.0,1200.0,78000.0
2019-10-08 21:08:00,RB,空,开仓,10,30,181.0,,
2019-10-08 21:15:00,RB,多,平仓,10,30.0,178.0,900.0,78900.0
2019-10-09 09:10:00,RB,多,开仓,10,30,172.0,,
2019-10-09 09:23:00,RB,空,平仓,10,30.0,172.0,,
2019-10-09 10:40:00,RB,空,开仓,10,30,178.0,,
2019-10-09 10:48:00,RB,多,平仓,10,30.0,176.0,600.0,79500.0
2019-10-09 14:07:00,RB,空,开仓,10,30,179.0,,
2019-10-09 14:18:00,RB,多,平仓,10,30.0,178.0,300.0,79800.0
2019-10-09 21:01:00,RB,空,开仓,10,30,179.0,,
2019-10-09 21:11:00,RB,多,平仓,10,30.0,178.0,300.0,80100.0
2019-10-09 22:24:00,RB,多,开仓,10,30,171.0,,
2019-10-09 22:35:00,RB,空,平仓,10,30.0,173.0,600.0,80700.0
2019-10-10 09:19:00,RB,多,开仓,10,30,173.0,,
2019-10-10 09:29:00,RB,空,平仓,10,30.0,174.0,300.0,81000.0
2019-10-10 13:41:00,RB,多,开仓,10,30,171.0,,
2019-10-10 13:45:00,RB,空,平仓,10,30.0,175.0,1200.0,82200.0
2019-10-11 09:34:00,RB,多,开仓,10,30,165.0,,
2019-10-11 09:47:00,RB,空,平仓,10,30.0,164.0,-300.0,81900.0
2019-10-11 13:43:00,RB,空,开仓,10,30,171.0,,
2019-10-11 13:57:00,RB,多,平仓,10,30.0,171.0,,
2019-10-11 21:05:00,RB,多,开仓,10,30,169.0,,
2019-10-11 21:12:00,RB,空,平仓,10,30.0,172.0,900.0,82800.0
2019-10-14 14:39:00,RB,多,开仓,10,30,160.0,,
2019-10-14 14:58:00,RB,空,平仓,10,30.0,156.0,-1200.0,81600.0
2019-10-14 21:10:00,RB,多,开仓,10,30,148.0,,
2019-10-14 21:39:00,RB,空,平仓,10,30.0,143.0,-1500.0,80100.0
2019-10-14 22:50:00,RB,多,开仓,10,30,139.0,,
2019-10-15 09:01:00,RB,空,平仓,10,30.0,140.0,300.0,80400.0
2019-10-15 09:32:00,RB,空,开仓,10,30,147.0,,
2019-10-15 09:42:00,RB,多,平仓,10,30.0,146.0,300.0,80700.0
2019-10-15 09:50:00,RB,多,开仓,10,30,142.0,,
2019-10-15 10:06:00,RB,空,平仓,10,30.0,142.0,,
2019-10-15 13:42:00,RB,多,开仓,10,30,137.0,,
2019-10-15 13:52:00,RB,空,平仓,10,30.0,138.0,300.0,81000.0
2019-10-15 14:56:00,RB,空,开仓,10,30,147.0,,
2019-10-15 15:00:00,RB,多,平仓,10,30.0,144.0,900.0,81900.0
2019-10-15 21:04:00,RB,多,开仓,10,30,137.0,,
2019-10-15 21:25:00,RB,空,平仓,10,30.0,136.0,-300.0,81600.0
2019-10-16 09:09:00,RB,多,开仓,10,30,132.0,,
2019-10-16 09:22:00,RB,空,平仓,10,30.0,133.0,300.0,81900.0
2019-10-16 13:33:00,RB,多,开仓,10,30,125.0,,
2019-10-16 14:44:00,RB,空,平仓,10,30.0,107.0,-5400.0,76500.0
2019-10-16 21:21:00,RB,多,开仓,10,30,100.0,,
2019-10-16 21:31:00,RB,空,平仓,10,30.0,102.0,600.0,77100.0
2019-10-16 22:37:00,RB,空,开仓,10,30,108.0,,
2019-10-16 23:00:00,RB,多,平仓,10,30.0,111.0,-900.0,76200.0
2019-10-17 09:40:00,RB,空,开仓,10,30,110.0,,
2019-10-17 09:42:00,RB,多,平仓,10,30.0,106.0,1200.0,77400.0
2019-10-17 10:01:00,RB,空,开仓,10,30,111.0,,
2019-10-17 10:48:00,RB,多,平仓,10,30.0,115.0,-1200.0,76200.0
2019-10-17 13:55:00,RB,空,开仓,10,30,126.0,,
2019-10-17 14:05:00,RB,多,平仓,10,30.0,125.0,300.0,76500.0
2019-10-18 10:05:00,RB,多,开仓,10,30,113.0,,
2019-10-18 10:36:00,RB,空,平仓,10,30.0,111.0,-600.0,75900.0
2019-10-18 10:47:00,RB,多,开仓,10,30,106.0,,
2019-10-18 11:07:00,RB,空,平仓,10,30.0,103.0,-900.0,75000.0
2019-10-18 14:13:00,RB,空,开仓,10,30,106.0,,
2019-10-18 14:40:00,RB,多,平仓,10,30.0,119.0,-3900.0,71100.0
2019-10-18 21:01:00,RB,空,开仓,10,30,123.0,,
2019-10-18 21:08:00,RB,多,平仓,10,30.0,120.0,900.0,72000.0
2019-10-21 09:17:00,RB,多,开仓,10,30,115.0,,
2019-10-21 09:28:00,RB,空,平仓,10,30.0,116.0,300.0,72300.0
2019-10-21 13:47:00,RB,空,开仓,10,30,121.0,,
2019-10-21 13:55:00,RB,多,平仓,10,30.0,119.0,600.0,72900.0
2019-10-21 21:04:00,RB,空,开仓,10,30,122.0,,
2019-10-21 21:14:00,RB,多,平仓,10,30.0,121.0,300.0,73200.0
2019-10-21 21:26:00,RB,多,开仓,10,30,116.0,,
2019-10-21 21:29:00,RB,空,平仓,10,30.0,120.0,1200.0,74400.0
2019-10-22 09:37:00,RB,多,开仓,10,30,118.0,,
2019-10-22 09:46:00,RB,空,平仓,10,30.0,119.0,300.0,74700.0
2019-10-22 14:26:00,RB,空,开仓,10,30,123.0,,
2019-10-22 14:45:00,RB,多,平仓,10,30.0,125.0,-600.0,74100.0
2019-10-22 14:51:00,RB,多,开仓,10,30,121.0,,
2019-10-22 14:56:00,RB,空,平仓,10,30.0,125.0,1200.0,75300.0
2019-10-22 21:01:00,RB,空,开仓,10,30,129.0,,
2019-10-22 21:02:00,RB,多,平仓,10,30.0,124.0,1500.0,76800.0
2019-10-22 21:24:00,RB,空,开仓,10,30,130.0,,
2019-10-22 21:36:00,RB,多,平仓,10,30.0,129.0,300.0,77100.0
2019-10-22 22:50:00,RB,空,开仓,10,30,135.0,,
2019-10-22 22:59:00,RB,多,平仓,10,30.0,134.0,300.0,77400.0
2019-10-23 11:27:00,RB,多,开仓,10,30,128.0,,
2019-10-23 13:57:00,RB,空,平仓,10,30.0,123.0,-1500.0,75900.0
2019-10-24 11:01:00,RB,空,开仓,10,30,117.0,,
2019-10-24 11:09:00,RB,多,平仓,10,30.0,115.0,600.0,76500.0
2019-10-24 13:57:00,RB,空,开仓,10,30,128.0,,
2019-10-24 14:04:00,RB,多,平仓,10,30.0,125.0,900.0,77400.0
2019-10-24 14:15:00,RB,多,开仓,10,30,121.0,,
2019-10-24 14:24:00,RB,空,平仓,10,30.0,123.0,600.0,78000.0
2019-10-24 14:43:00,RB,空,开仓,10,30,126.0,,
2019-10-24 14:49:00,RB,多,平仓,10,30.0,122.0,1200.0,79200.0
2019-10-25 14:21:00,RB,空,开仓,10,30,130.0,,
2019-10-25 14:37:00,RB,多,平仓,10,30.0,130.0,,
2019-10-25 15:00:00,RB,空,开仓,10,30,134.0,,
2019-10-25 21:08:00,RB,多,平仓,10,30.0,132.0,600.0,79800.0
2019-10-28 11:08:00,RB,多,开仓,10,30,130.0,,
2019-10-28 11:16:00,RB,空,平仓,10,30.0,133.0,900.0,80700.0
2019-10-29 13:35:00,RB,空,开仓,10,30,140.0,,
2019-10-29 13:42:00,RB,多,平仓,10,30.0,137.0,900.0,81600.0
2019-10-29 21:26:00,RB,多,开仓,10,30,130.0,,
2019-10-29 21:30:00,RB,空,平仓,10,30.0,133.0,900.0,82500.0
2019-10-30 09:19:00,RB,多,开仓,10,30,130.0,,
2019-10-30 09:32:00,RB,空,平仓,10,30.0,132.0,600.0,83100.0
2019-10-30 13:41:00,RB,空,开仓,10,30,140.0,,
2019-10-30 13:51:00,RB,多,平仓,10,30.0,139.0,300.0,83400.0
2019-10-30 21:14:00,RB,空,开仓,10,30,149.0,,
2019-10-30 21:25:00,RB,多,平仓,10,30.0,146.0,900.0,84300.0
2019-10-31 09:24:00,RB,空,开仓,10,30,150.0,,
2019-10-31 09:34:00,RB,多,平仓,10,30.0,148.0,600.0,84900.0
2019-10-31 13:39:00,RB,多,开仓,10,30,144.0,,
2019-10-31 13:43:00,RB,空,平仓,10,30.0,148.0,1200.0,86100.0
2019-11-01 09:34:00,RB,多,开仓,10,30,136.0,,
2019-11-01 09:42:00,RB,空,平仓,10,30.0,138.0,600.0,86700.0
2019-11-01 11:04:00,RB,空,开仓,10,30,148.0,,
2019-11-01 11:13:00,RB,多,平仓,10,30.0,146.0,600.0,87300.0
2019-11-04 09:06:00,RB,多,开仓,10,30,142.0,,
2019-11-04 09:16:00,RB,空,平仓,10,30.0,145.0,900.0,88200.0
2019-11-04 10:33:00,RB,空,开仓,10,30,154.0,,
2019-11-04 10:38:00,RB,多,平仓,10,30.0,151.0,900.0,89100.0
2019-11-04 11:18:00,RB,多,开仓,10,30,149.0,,
2019-11-04 11:21:00,RB,空,平仓,10,30.0,153.0,1200.0,90300.0
2019-11-05 14:58:00,RB,空,开仓,10,30,179.0,,
2019-11-05 21:01:00,RB,多,平仓,10,30.0,176.0,900.0,91200.0
2019-11-06 09:12:00,RB,多,开仓,10,30,180.0,,
2019-11-06 09:21:00,RB,空,平仓,10,30.0,182.0,600.0,91800.0
2019-11-06 13:41:00,RB,多,开仓,10,30,186.0,,
2019-11-06 13:49:00,RB,空,平仓,10,30.0,188.0,600.0,92400.0
2019-11-06 14:54:00,RB,多,开仓,10,30,188.0,,
2019-11-06 21:01:00,RB,空,平仓,10,30.0,190.0,600.0,93000.0
2019-11-07 09:28:00,RB,空,开仓,10,30,188.0,,
2019-11-07 09:39:00,RB,多,平仓,10,30.0,187.0,300.0,93300.0
2019-11-07 21:07:00,RB,多,开仓,10,30,181.0,,
